0.00; capitulo
0.72; siete
1.10; la
2.18; recuperacion
2.90; democratica
5.47; 1983
7.07; 2023
8.75; nota
10.55; de
10.73; las
10.85; autoras
12.52; despues
13.38; de
13.48; 40
13.82; años
14.04; de
14.16; democracia
14.74; esteban
15.10; echeverria
15.56; llega
15.96; sus
16.22; 110
16.68; años
17.20; de
17.36; existencia
18.04; en
18.74; estas
18.90; cuatro
19.14; décadas
19.60; por
19.80; primera
20.14; vez
20.36; en
20.54; forma
20.70; consecutiva
21.42; el
21.58; pueblo
21.76; hecheberriano
22.40; fue
22.62; responsable
23.34; de
23.74; los
23.90; gobiernos
24.32; que
24.46; ha
24.52; elegido
25.12; en
25.80; todos
25.96; estos
26.26; años
26.56; ya
26.78; no
26.90; hubo
27.14; comisionados
27.92; y
28.08; no
28.20; intendentes
28.76; electos
29.36; y
29.86; siempre
30.16; hubo
30.36; un
30.50; consejo
30.88; deliberante
31.42; que
31.56; aún
31.70; conclar
32.14; a
32.24; mayoría
32.52; del
32.78; partido
33.08; triunfante
33.70; hizo
34.32; lugar
34.66; a
34.92; las
35.04; voces
35.40; y
35.68; votos
36.14; de
36.32; los
36.42; partidos
36.76; opositores
37.44; entonces
38.52; en
39.12; pos
39.30; de
39.42; la
39.50; honestidad
39.92; intelectual
40.54; que
40.82; hemos
41.06; obtenido
41.66; les
42.22; decimos
42.64; a
42.84; los
42.94; lectores
43.34; que
43.56; este
43.76; tramo
44.08; de
44.24; la
44.30; historia
44.74; a
45.28; desear
45.62; fragmentario
46.64; en
46.90; nuestro
47.20; relato
47.64; por
48.16; lo
48.26; tanto
48.66; susceptible
49.44; de
49.72; ser
49.88; cuestionado
50.50; completado
51.18; por
51.36; otras
51.58; versiones
52.32; los
52.74; protagonistas
53.44; en
53.72; su
53.84; gran
54.02; mayoría
54.34; viven
54.86; y
54.98; están
55.14; en
55.28; condiciones
55.58; de
55.86; dar
56.00; testimonio
56.66; sólo
57.24; hemos
57.52; podido
57.86; contactarnos
58.44; con
58.64; algunos
59.16; a
59.70; los
59.84; jóvenes
60.26; con
60.82; decidos
61.12; de
61.24; investigar
61.80; les
62.44; queda
62.74; la
62.88; ingente
63.20; misión
63.68; de
63.82; relevar
64.12; todas
64.38; estas
64.90; fuentes
65.26; inéditas
66.02; hemos
66.78; considerado
67.48; que
67.70; por
67.94; cada
68.24; mandato
68.62; constitucional
69.38; tosoni
70.42; obarrio
71.20; groppi
71.78; y
71.98; gray
72.18; era
73.20; legítimo
73.76; convocar
74.20; a
74.44; un
74.58; testigo
75.00; protagonista
75.70; directo
76.24; de
76.40; esas
76.60; gestiones
77.18; para
77.78; que
77.94; nos
78.04; proporcionara
78.78; una
79.18; reseña
79.72; ya
80.32; que
80.56; en
81.00; estos
81.20; tiempos
81.58; dejaba
81.90; de
82.02; aparecer
82.34; el
82.60; diario
82.80; local
83.14; la
83.54; voz
83.68; del
83.82; pueblo
84.16; cuyo
84.78; relevamiento
85.48; fue
85.72; un
85.84; importante
86.24; soporte
86.80; en
87.14; los
87.24; capítulos
87.62; anteriores
88.54; e
89.12; aquí
89.46; el
89.92; resultado
93.71; escenario
94.99; nacional
95.45; e
95.67; internacional
96.51; el
97.41; fin
97.55; del
97.69; proceso
98.17; dejó
98.65; a
98.73; la
98.77; sociedad
99.05; argentina
99.67; lastimada
100.19; y
100.33; amedrentada
101.03; ante
101.45; el
101.61; recuerdo
101.93; de
102.13; cualquier
102.39; forma
102.75; de
102.89; compromiso
103.43; político
103.93; que
104.15; condujera
104.73; la
104.87; violencia
105.31; de
105.45; las
105.61; armas
106.03; ya
107.13; no
107.21; se
107.35; quería
107.59; las
107.91; fuerzas
108.21; armadas
108.71; en
108.93; el
109.05; poder
109.31; pero
109.57; tampoco
109.89; a
110.11; ningún
110.41; grupo
110.75; político
111.29; que
111.85; sostuviera
112.35; la
112.51; vía
112.71; violenta
113.17; para
113.39; alcanzar
113.85; el
114.05; gobierno
114.47; o
114.73; para
114.95; hacer
115.23; la
115.59; revolución
117.47; siete
117.95; años
118.23; de
118.37; un
118.45; gobierno
118.69; de
118.89; facto
119.21; destructivo
120.13; como
120.43; ninguno
120.93; de
121.03; los
121.17; anteriores
121.89; ponían
122.73; en
122.97; el
123.11; imaginario
123.63; colectivo
124.15; la
124.29; idea
124.49; de
124.73; que
124.87; con
125.05; la
125.17; democracia
125.81; con
126.21; la
126.35; fuerza
126.59; de
126.79; las
126.95; urnas
127.31; se
127.81; podía
128.11; lograr
128.41; todo
128.85; con
129.57; la
129.67; democracia
130.19; se
130.35; come
130.65; se
130.85; cura
131.15; y
131.23; se
131.33; educa
131.65; fue
132.19; una
132.39; de
132.47; las
132.63; frases
132.93; emblemáticas
133.75; del
133.95; discurso
134.39; de
134.51; raul
134.77; alfonsín
135.39; por
136.13; eso
136.41; cuando
136.97; algún
137.19; dirigente
137.53; justicialista
138.29; a
138.41; pelo
138.53; durante
138.85; la
139.03; campaña
139.53; imágenes
140.07; y
140.55; expresiones
141.09; que
141.27; invocaban
141.77; a
141.99; la
142.09; violencia
142.65; o
142.97; la
143.09; muerte
143.45; para
143.93; ganar
144.21; las
144.37; elecciones
144.87; se
145.49; abrieron
145.81; las
145.99; puertas
146.33; para
146.51; el
146.63; más
146.73; contundente
147.41; triunfo
147.89; de
148.03; la
148.09; unión
148.27; civica
148.55; radical
149.07; era
149.87; octubre
150.37; de
152.35; 1983
154.78; el
155.42; 10
155.56; de
155.68; diciembre
156.02; de
156.18; ese
156.34; año
156.54; alfonsín
156.96; se
157.12; convertía
157.56; en
157.64; presidente
158.26; recibiendo
159.24; sobre
159.56; sus
159.78; hombros
160.22; el
160.74; cúmulo
161.10; de
161.28; las
161.42; esperanzas
161.94; de
162.04; quienes
162.18; reclamaban
162.76; por
162.92; las
163.10; víctimas
163.44; del
163.62; terrorismo
164.08; de
164.24; estado
164.70; por
165.24; el
165.38; juicio
165.64; y
165.80; castigo
166.20; los
166.32; responsables
166.98; de
167.12; las
167.24; violaciones
167.78; a
168.02; los
168.14; derechos
168.34; humanos
168.94; por
169.60; la
169.74; recuperación
170.28; económica
170.90; por
171.42; la
171.56; reducción
171.94; de
172.10; la
172.20; deuda
172.42; externa
173.04; por
173.54; las
173.68; libertades
174.12; individuales
175.00; y
175.14; indefinitiva
175.90; por
176.34; el
176.48; retorno
176.80; al
177.06; estado
177.34; de
177.58; derecho
178.58; durante
179.74; los
180.02; seis
180.24; años
180.74; de
181.02; su
181.16; presidencia
181.78; convivieron
182.32; la
182.52; alegría
183.04; por
183.20; las
183.36; expresiones
183.82; culturales
184.44; que
184.50; podían
184.86; salir
185.20; a
185.40; la
185.48; superficie
186.22; dramaturgos
187.12; interpretes
188.12; grupos
188.40; musicales
189.16; periodistas
189.90; e
190.16; intelectuales
191.02; que
191.40; hasta
191.58; poco
191.88; tiempo
192.32; antes
192.66; estaban
193.04; prohibidos
193.58; o
193.82; refugiados
194.36; en
194.66; el
194.74; exilio
195.26; junto
195.94; con
196.20; el
196.32; dramatismo
196.88; de
197.08; las
197.24; investigaciones
198.04; sobre
198.30; los
198.44; responsables
199.12; de
199.52; los
199.64; delitos
200.00; de
200.18; lesa
200.50; humanidad
200.96; así
201.82; la
202.40; conadep
202.82; comision
203.46; nacional
203.94; sobre
204.20; la
204.34; desaparición
204.88; de
205.10; personas
205.56; creada
206.24; personalmente
207.22; por
207.40; el
207.50; presidente
207.90; te
208.62; va
208.72; a
208.86; su
208.88; informe
209.66; constatando
210.54; la
210.70; cantidad
211.12; de
211.30; desaparecidos
211.92; denunciados
212.48; por
212.66; sus
212.80; familiares
213.34; que
213.50; ahora
213.70; sí
214.02; se
214.62; animaban
215.08; a
215.28; declarar
215.94; tras
216.58; ello
217.06; se
217.62; sustanciaría
218.30; el
218.74; juicio
219.08; a
219.20; las
219.30; juntas
231.54; pero
232.16; este
232.36; primer
232.64; gobierno
233.08; democrático
233.62; no
233.86; quiso
234.18; o
234.38; no
234.48; pudo
234.84; aplicar
235.28; el
235.42; peso
235.62; de
235.80; la
235.92; ley
236.10; a
236.34; todos
236.66; los
