5.14; capítulo
6.04; 3
6.86; monte
7.40; grande
8.62; breve
9.22; historia
11.91; los
12.67; orígenes
13.23; históricos
13.83; de
14.01; la
14.15; llamada
14.57; región
15.01; del
15.33; monte
15.65; grande
16.11; del
16.47; sur
16.85; se
17.33; pierden
17.87; en
18.07; lo
18.19; más
18.47; remoto
18.91; del
19.09; tiempo
20.91; se
21.33; puede
21.55; afirmar
22.17; que
22.31; el
22.49; plo
23.36; ya
23.66; empezamos
26.57; capítulo
27.19; 3
28.07; monte
28.51; grande
29.33; breve
29.99; historia
32.02; los
32.74; orígenes
33.46; históricos
34.14; de
34.30; la
34.46; llamada
34.82; región
35.18; del
35.44; monte
35.76; grande
36.22; del
36.62; sur
37.02; se
37.42; pierden
37.90; en
38.18; lo
38.38; más
38.80; remoto
39.22; del
39.46; tiempo
39.72; se
40.84; puede
41.20; afirmar
42.02; que
42.26; el
42.58; poblamiento
43.28; de
43.62; esta
43.80; región
44.24; se
44.72; da
44.86; entre
45.14; los
45.34; años
45.76; 1588
47.38; y
47.88; 1636
49.68; cuando
50.28; se
50.76; conceden
51.28; las
51.58; 13
51.88; mercedes
52.38; reales
53.10; que
53.26; se
53.44; ubican
53.78; en
53.94; la
54.10; orilla
54.68; sur
55.12; del
55.52; río
55.76; de
55.90; la
56.02; matanza
56.78; tras
57.42; la
57.86; desaparición
58.36; de
58.52; los
58.78; aborígeres
60.77; su
61.07; presencia
61.91; ya
62.23; había
62.61; señalado
63.59; el
63.87; cronista
64.27; de
64.43; la
64.59; expedición
65.07; del
65.31; primer
65.69; adelantado
66.33; el
66.49; río
66.69; de
66.83; la
66.99; plata
67.31; que
67.87; bien
68.13; sabemos
68.65; fue
69.09; don
69.43; pedro
69.79; de
69.93; mendoza
70.71; quien
71.05; levantó
71.55; el
71.77; asiento
72.19; que
72.43; nominó
72.89; puerto
73.63; de
73.87; nuestra
74.11; señora
74.49; de
74.69; santa
74.97; maría
75.29; de
75.51; buenos
75.83; aires
76.27; en
76.69; 1536
79.98; este
80.96; cronista
81.64; urrico
82.10; schmidl
82.96; señaló
83.40; con
83.64; claridad
84.14; en
84.32; sus
84.50; apuntes
85.42; que
86.00; hemos
86.24; encontrado
86.94; en
87.14; esta
87.30; tierra
87.70; un
88.08; lugar
88.42; de
88.74; indios
89.18; los
89.50; cuales
89.76; se
90.04; han
90.22; llamado
90.54; querandis
92.80; cuando
93.32; en
93.64; 1580
94.76; don
95.06; juan
95.26; de
95.40; garay
95.70; funda
96.14; legalmente
96.72; la
96.92; ciudad
97.20; de
97.30; la
97.46; trinidad
97.94; y
98.18; puerto
98.54; de
98.72; santa
98.98; maría
99.28; de
99.52; buenos
99.82; aires
100.36; los
100.94; aborígenes
101.80; recostados
102.42; sobre
102.66; el
102.86; riachuelo
103.78; a
104.08; cuatro
104.28; le
104.58; a
109.78; cuatro
110.34; leguas
111.64; de
112.04; la
112.56; nueva
112.94; fundación
113.94; presentaron
114.86; cierta
115.38; resistencia
115.96; al
116.14; sometimiento
116.84; y
117.20; dificultaron
117.70; la
117.96; distribución
118.40; de
118.66; tierras
119.40; entre
119.88; los
120.24; conquistadores
121.06; hispanos
126.08; surge
126.58; por
127.00; este
127.24; tiempo
127.72; la
128.24; figura
128.50; de
128.76; nuestro
128.94; primer
129.34; casica
129.84; indígena
130.60; telomian
131.20; con
131.48; 10
131.94; y
132.40; la
132.56; de
132.72; su
132.78; valiente
133.20; hijo
133.46; diego
134.18; quien
135.10; primer
135.32; grito
135.68; de
135.86; libertad
136.32; que
136.52; retumbó
137.04; con
137.48; intensidad
138.26; en
138.48; nuestra
138.84; región
140.50; el
141.42; sargento
141.88; mayor
142.20; juan
142.62; ruiz
142.86; de
143.00; ocana
143.62; enfrenta
144.28; finalmente
144.80; a
144.98; los
145.24; naturales
145.90; que
146.04; se
146.22; oponían
146.72; a
147.00; toda
147.16; injerencia
147.74; extraña
148.50; y
148.88; tras
149.14; cruda
149.46; guerra
149.98; sobre
150.46; el
150.76; mismo
151.02; cauce
151.32; del
151.54; riachuelo
152.16; los
152.48; aniquila
153.44; motivo
153.90; por
154.14; el
154.36; cual
154.62; de
154.92; aquí
155.10; en
155.34; más
155.88; el
156.56; manso
157.28; río
159.03; el
159.37; manso
159.91; río
160.57; comienza
161.07; a
161.25; ser
161.97; río
162.57; de
162.73; la
162.89; matanza
164.91; los
165.93; aborígenes
166.63; derrotados
167.37; abandonan
168.07; nuestra
168.35; región
168.83; y
169.13; quedan
169.55; desocupadas
170.35; las
170.67; tierras
170.97; para
171.23; el
171.43; reparto
172.63; distribuyéndose
173.37; las
173.57; mismas
174.03; entre
174.25; los
174.49; primeros
174.79; pobladores
175.35; de
175.63; buenos
175.93; aires
177.49; cuando
178.17; mencionábamos
179.21; en
179.49; breve
179.71; síntesis
180.55; la
180.89; historia
181.29; de
181.51; la
181.67; localidad
182.15; de
182.33; 9
182.53; de
182.77; abril
183.35; recordamos
184.19; la
184.57; merced
184.97; real
185.29; que
185.67; recibió
185.93; en
186.13; 1595
187.45; el
188.03; escribano
188.39; y
188.55; procurador
188.99; del
189.21; cabildo
189.67; don
189.95; mateo
190.88; nuestro
191.32; primer
191.94; e
192.18; ilustre
192.48; vecino
194.17; lindera
194.83; con
195.05; esta
195.25; merced
195.69; real
196.11; sin
196.61; ubicación
197.39; de
197.67; fechas
198.01; precisas
198.85; se
199.07; otorgaron
199.65; cuatro
200.05; nuevas
200.37; mercedes
200.73; reales
201.47; a
201.69; juan
201.97; rodriguez
202.47; quintero
203.25; tres
203.59; mil
203.75; baras
203.97; de
204.17; frente
204.39; por
204.73; nueve
205.05; mil
205.17; baras
205.47; de
205.65; fondo
206.29; a
206.71; pedro
207.01; de
207.23; rocha
207.67; de
208.17; iguales
208.53; dimensiones
209.37; a
209.67; francisco
210.03; garcía
210.47; de
210.67; villamayor
211.49; y
211.81; finalmente
212.43; a
212.71; pedro
212.95; luis
213.51; quien
213.91; según
214.33; el
214.63; historiador
215.07; federico
215.59; fernández
216.15; la
216.33; rein
216.83; oficiaba
217.63; de
218.01; carcelero
218.73; de
219.05; personas
219.29; de
219.57; importancia
222.85; las
223.23; suertes
223.69; de
223.95; instancias
224.41; otorgadas
225.01; al
225.19; mencionado
225.67; escribano
226.13; mateo
226.63; sanchez
227.19; a
227.55; pedro
227.81; de
228.07; rocha
228.67; y
228.95; las
229.23; cabezadas
229.95; que
230.23; recibió
230.49; el
230.65; capitán
231.05; pedro
231.37; gutiérrez
231.99; de
232.23; manos
232.41; del
232.59; gobernador
233.09; de
233.31; buenos
233.57; aires
234.11; don
234.51; francisco
234.99; de
235.21; céspedes
236.05; el
236.25; 9
236.51; de
236.71; noviembre
237.33; de
237.59; 1630
242.03; terminan
243.05; conformando
243.63; la
243.83; región
244.13; del
244.41; monte
244.75; grande
245.15; nombre
245.79; que
246.01; nos
246.29; honra
246.69; por
247.09; haber
247.45; superado
247.89; ya
248.19; los
248.51; 360
249.57; años
250.23; largos
252.11; de
252.47; aquí
252.65; en
252.83; más
253.11; y
253.35; con
253.49; el
253.61; transcurrir
254.03; del
254.29; tiempo
254.81; los
255.27; campos
255.77; distribuidos
256.39; se
256.63; fueron
256.85; heredando
257.75; vendiendo
258.73; pasando
259.25; de
259.51; mano
259.67; en
259.87; mano
260.15; y
260.49; en
260.59; poder
260.85; de
261.07; nuevos
261.33; propietarios
262.23; surgiendo
263.01; el
263.25; término
264.86; surgir
266.63; surgiendo
267.29; el
267.33; término
268.03; de
268.23; todo
268.41; esto
268.83; de
269.23; tantas
269.65; transacciones
270.53; una
271.07; estancia
271.65; famosa
272.21; llamada
273.01; santa
273.43; catalina
275.47; tres
276.25; estancia
276.83; famosas
277.57; llamadas
278.25; santa
278.65; catalina
279.17; monte
279.51; grande
279.89; y
280.19; la
280.39; laguna
282.42; inmensas
283.58; prácticamente
284.30; despobladas
285.16; e
285.40; incultas
286.22; llegaron
286.82; al
287.06; siglo
287.30; 19
288.02; en
288.78; 1825
289.94; fueron
290.52; adquiridas
291.20; por
291.40; los
291.60; hermanos
291.94; juan
292.28; y
292.44; guillermo
292.88; paris
293.30; robertson
294.08; para
294.38; establecer
294.82; en
295.06; ellas
295.30; a
295.66; primeros
296.34; inmigrantes
296.82; que
297.04; llegan
297.28; y
297.56; recibe
297.80; el
297.98; río
298.14; de
298.30; la
298.46; plata
299.15; son
300.47; 220
301.15; personas
301.75; procedentes
302.25; de
302.39; edimburgo
303.01; escocia
303.83; que
304.49; ama
305.69; que
306.55; arriban
306.83; a
306.97; buenos
307.25; aires
307.65; el
307.99; 11
308.19; de
308.37; agosto
308.61; del
308.85; año
309.19; arriba
309.55; señalado
310.33; para
310.67; desarrollar
311.43; tareas
311.85; granjeras
313.41; todo
313.91; esto
314.17; configura
314.93; una
315.33; aventura
315.83; que
316.03; es
316.33; imposible
316.83; comentarla
317.47; en
317.65; su
317.77; amplitud
318.43; en
318.83; breve
319.01; detalle
319.85; sólo
320.27; digamos
320.57; que
321.01; por
321.49; numerosas
322.07; circunstancias
322.77; adversas
323.83; esta
324.17; experiencia
324.89; terminó
325.45; en
325.63; lamentable
326.31; y
326.43; rotundo
326.79; fracaso
328.66; los
329.42; hermanos
330.00; paris
330.46; robertson
331.42; responsables
332.38; de
332.68; estos
332.88; y
335.61; los
336.03; hermanos
336.63; paris
336.99; robertson
339.02; los
339.32; hermanos
339.88; paris
340.36; robertson
341.50; responsables
342.30; de
342.52; esta
342.68; inmigración
343.20; que
343.48; tanto
343.72; entusiasmo
344.34; causó
344.76; a
344.94; bernardino
345.46; ribadavia
346.24; terminaron
347.04; en
347.30; la
347.46; ruina
348.00; cuando
348.26; se
348.54; disgregó
349.02; definitivamente
349.82; la
350.08; colonia
350.50; escocesa
351.02; de
351.22; monte
